1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
1.9937974492849563E-14 9.443981445402926E-15 
3.491908836655782E-16 2.94317656115772E-14 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
3.491908836655782E-16 2.94317656115772E-14 
1.9937974492849563E-14 9.443981445402926E-15 
1.095347201331325E-14 1.9584137730836876E-14 
1.6290821954198985E-15 2.2167703276677152E-14 
1.1039489700894792E-15 2.732708492780048E-14 
