-3.3199612551348197E-16 -4.279974929568624E-16 -3.6068348694160983 -4.761719552090922 -3.4048455169631966 0.2768841888392888 -1.5132394798440838 2.749744529266117 2.560180609389789 0.7941576788478386 
-1.179509555175252E-16 -4.2273185610167105E-15 -4.75213674689695 -4.912401308289291 -2.858852935817214 1.4983249555124727 -3.3311915251811826 1.0595615286676705 4.531986940210778 -2.3861962347349586 
-1.179509555175252E-16 -4.2273185610167105E-15 -4.807370416210538 -4.392652682890846 -3.4152881259152115 0.6505251370750944 -4.536664835214739 1.139377529833359 1.9061850463438967 -4.685586925084743 
-3.3199612551348197E-16 -4.279974929568624E-16 -2.016582803943848 -0.32003931420390597 -3.0181423181713414 -1.0441097193288875 -2.803424115961332 2.24316677568508 3.7130709604477117 1.1707039367418453 
-3.233467141697111E-16 -4.729755180251254E-16 -3.2937338163046834 -4.733918820174841 -3.4778146890305717 0.9821104662179605 -4.253637288469633 1.8616414790357332 3.455607220842134 -3.5707571957207955 
-3.233467141697111E-16 -4.729755180251254E-16 -4.845157643330653 1.8698277239449004 -1.9800202383191756 -0.07463687712793932 -3.623490686718586 -1.23453315953906 3.82263264255914 1.0264008863189542 
-1.179509555175252E-16 -4.2273185610167105E-15 -1.966436810632299 -4.597708893982874 -3.4152881259152115 -1.0342228853319704 -3.2510261673627006 -2.046176569100245 3.750635852939339 3.6510202797462816 
-3.3199612551348197E-16 -4.279974929568624E-16 -3.2081756651994535 -4.9045285593362316 0.5968994355396009 -1.1820188640726264 -4.871144430829411 1.4732542623743867 4.8998846060235275 -3.9641576643814798 
-3.233467141697111E-16 -4.729755180251254E-16 -2.911054361918794 -4.63750681094892 -1.8469288798255408 -1.1989323012510995 -4.687081649291616 1.6091771556230823 2.630513216710331 2.6605253667714273 
-3.3199612551348197E-16 -4.279974929568624E-16 -2.9917919656310143 -4.703177110892004 -3.0974064376909474 0.5136739733540253 -4.650174768902067 2.7462928564015674 2.3181375609478447 -4.495993439167929 
