3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
3.710084727471202E-15 1.2620844464658915E-16 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
3.710084727471202E-15 1.2620844464658915E-16 
9.55648912147131E-16 2.3703080992160663E-15 
1.2462491214919902E-15 1.0039780631235631E-15 
9.55648912147131E-16 2.3703080992160663E-15 
