8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
2.307199228598461E-15 3.015399103934031E-14 
8.940080472517382E-15 5.030056876114596E-16 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
2.307199228598461E-15 3.015399103934031E-14 
3.2370954410504603E-15 4.7544583281740196E-15 
8.940080472517382E-15 5.030056876114596E-16 
