3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
3.0816821227895926E-14 1.2038298371951156E-15 
8.251110643490583E-16 7.995071094535653E-14 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
3.0816821227895926E-14 1.2038298371951156E-15 
2.283585003284904E-15 2.9591268404434315E-15 
8.251110643490583E-16 7.995071094535653E-14 
